Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,GPA_Trend,Time_Pressure,Income_Study_Ratio,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes
24.2,-0.5474342637520389,5.84,77.5,3,31.8,3.1,4.0,3.58,3.62,3,2,-0.040000000000000036,211.8,3950.0,False,True,True,False
17.0,-0.41687164946196686,4.97,88.4,1,15.6,5.6,2.36,2.38,2.4,2,2,-0.020000000000000018,75.6,4961.139028475712,False,True,False,False
18.8,-0.6487709389971793,5.17,81.1,1,15.7,5.0,1.56,2.04,2.05,3,1,-0.009999999999999787,75.7,4051.8638573743924,True,False,True,False
18.3,1.2772787037319402,4.84,73.7,1,66.7,3.4,3.67,3.63,3.63,1,1,0.0,126.7,10848.45890410959,True,True,True,False
25.0,-0.6487709389971793,5.25,71.2,0,26.2,4.6,2.47,3.05,3.05,1,1,0.0,26.2,4000.0,True,True,True,False
17.8,-0.6487709389971793,3.6,82.8,3,26.9,5.1,2.27,2.35,2.32,3,2,0.03000000000000025,206.9,5434.782608695653,False,False,False,True
18.6,-0.4958118147173488,4.65,89.7,2,29.4,2.4,3.58,3.36,3.36,1,2,0.0,149.4,4963.8938053097345,True,True,False,False
19.8,0.8684670718336802,4.87,82.1,3,35.3,8.8,1.77,1.42,1.31,4,1,0.10999999999999988,215.3,9406.132879045996,True,True,False,False
22.6,-0.12672134739733765,3.81,75.0,1,36.7,4.8,2.29,2.26,2.33,4,2,-0.07000000000000028,96.7,7358.8357588357585,False,True,False,True
22.6,-0.5095208892178064,4.26,78.0,2,18.8,6.6,1.46,1.76,1.8,3,1,-0.040000000000000036,138.8,5280.038022813688,True,True,True,False
20.6,-0.6487709389971793,2.49,99.2,5,37.3,7.2,2.99,2.69,2.64,4,3,0.04999999999999982,337.3,7163.3237822349565,False,True,False,True
21.0,0.08313294687889726,2.99,88.7,1,34.8,1.6,4.0,3.77,3.8,2,1,-0.029999999999999805,94.8,9918.546365914786,False,True,True,True
21.6,-0.41712273141252465,3.31,91.8,5,17.7,5.2,3.76,3.72,3.65,2,1,0.07000000000000028,317.7,6870.765661252899,False,True,False,False
22.5,0.020764190360332113,6.51,85.6,1,29.4,4.8,4.0,3.56,3.65,4,1,-0.08999999999999986,89.4,5104.260985352863,True,True,False,True
21.7,1.8682251825648506,7.73,78.1,1,20.5,6.8,3.11,3.07,3.12,2,3,-0.050000000000000266,80.5,8605.154639175258,True,True,True,False
17.9,-0.36499811847671904,2.7,80.9,3,5.0,8.1,1.91,1.93,1.98,4,2,-0.050000000000000044,185.0,8284.054054054053,True,True,False,False
22.6,-0.435953877704362,5.82,69.4,0,36.5,6.4,1.56,1.26,1.26,4,3,0.0,36.5,4287.096774193548,True,True,True,False
21.3,-0.6487709389971793,4.42,81.0,0,31.1,4.6,3.24,3.76,3.75,3,2,0.009999999999999787,31.1,4612.546125461255,False,True,True,False
19.6,0.07334075080714186,3.53,68.6,3,24.6,6.8,1.87,1.97,1.93,4,1,0.040000000000000036,204.6,8693.156732891834,False,True,False,False
20.7,1.5013442364097482,2.76,82.3,1,10.4,2.5,4.0,4.0,3.94,2,2,0.06000000000000005,70.4,18036.436170212768,False,True,False,False
24.4,-0.34255139209684893,5.89,72.0,4,38.1,6.1,3.83,3.71,3.7,4,3,0.009999999999999787,278.1,4513.497822931786,True,False,False,True
20.7,1.8468330003773235,4.21,60.9,2,20.9,3.9,2.82,2.44,2.44,4,1,0.0,140.9,14337.236084452976,False,True,True,False
19.0,-0.6487709389971793,4.95,70.9,2,26.4,5.4,0.59,0.41,0.41,1,1,0.0,146.4,4201.680672268907,False,True,False,False
21.7,-0.4565928140402157,1.83,81.2,0,19.5,2.3,1.95,2.31,2.29,4,3,0.020000000000000018,19.5,10186.219081272084,True,True,True,False
19.0,-0.3970863917580098,2.56,77.5,5,8.4,4.7,4.0,4.0,4.0,2,1,0.0,308.4,8430.337078651686,True,True,True,False
19.4,-0.5495935685268362,4.84,99.8,0,38.6,6.6,3.79,3.09,3.09,1,2,0.0,38.6,4619.006849315068,False,False,False,False
22.3,1.3504439841244922,3.95,80.9,2,42.6,4.2,3.0,3.14,3.15,2,4,-0.009999999999999787,162.6,13093.333333333332,True,True,False,False
25.1,-0.6487709389971793,2.92,88.9,1,11.8,6.8,0.0,0.0,0.03,2,5,-0.03,71.8,6377.551020408164,False,True,False,False
20.2,1.6679622187999248,1.8,79.1,2,30.8,3.3,2.51,2.68,2.69,3,4,-0.009999999999999787,150.8,25405.357142857145,False,True,True,False
23.2,0.4550355320451561,3.76,91.3,4,37.2,1.8,3.45,3.31,3.28,4,2,0.03000000000000025,277.2,9869.957983193277,False,True,False,False
21.5,-0.6487709389971793,4.11,98.4,1,25.6,8.8,2.69,3.04,2.94,4,2,0.10000000000000009,85.6,4892.367906066536,False,True,False,True
22.6,1.03935344738334,3.13,83.8,4,19.5,6.0,2.76,2.15,2.02,2,1,0.1299999999999999,259.5,14192.978208232445,True,True,True,False
17.1,0.023023927915352592,5.5,78.7,3,19.6,6.3,0.52,0.28,0.24,2,2,0.040000000000000036,199.6,5904.307692307692,True,True,False,False
17.3,-0.6487709389971793,6.08,92.9,4,35.1,4.5,2.09,2.71,2.8,4,3,-0.08999999999999986,275.1,3531.0734463276835,False,True,True,False
20.1,-0.6487709389971793,3.21,78.6,1,32.6,5.4,3.52,3.49,3.49,1,5,0.0,92.6,5938.242280285036,True,True,False,False
20.0,1.8411585482947164,6.28,73.1,4,19.2,7.3,1.12,1.27,1.31,3,2,-0.040000000000000036,259.2,10245.054945054944,False,False,True,False
22.5,-0.6487709389971793,4.01,86.5,0,30.4,3.4,3.47,3.89,3.96,2,1,-0.06999999999999984,30.4,4990.0199600798405,True,True,True,False
20.9,0.007858578101659614,2.78,88.5,4,24.2,7.8,1.57,1.46,1.47,2,1,-0.010000000000000009,264.2,10073.015873015873,True,False,False,False
20.7,-0.6487709389971793,4.25,73.8,2,29.6,6.8,1.45,1.34,1.34,1,2,0.0,149.6,4761.9047619047615,True,True,False,True
18.4,-0.14058107106812992,5.49,66.6,2,14.7,7.9,2.59,2.21,2.24,2,2,-0.03000000000000025,134.7,5411.402157164869,True,False,False,True
18.8,-0.5758065241650737,4.28,92.9,4,52.3,6.4,3.61,3.53,3.46,2,2,0.06999999999999984,292.3,5010.037878787879,False,True,True,True
19.7,-0.6487709389971793,3.01,88.5,2,46.3,6.6,2.0,1.4,1.41,2,1,-0.010000000000000009,166.3,6234.413965087282,False,True,True,False
21.5,-0.6487709389971793,3.48,87.6,0,45.4,9.4,2.44,3.09,3.09,4,2,0.0,45.4,5580.357142857142,True,True,False,False
22.4,-0.6487709389971793,5.44,86.8,3,30.9,4.6,3.59,3.41,3.42,2,1,-0.009999999999999787,210.9,3881.987577639751,True,True,True,True
20.3,-0.6487709389971793,4.95,66.9,1,5.7,8.1,1.76,1.48,1.58,3,1,-0.10000000000000009,65.7,4201.680672268907,True,True,False,False
17.0,0.5235809045474439,5.82,74.4,4,26.1,4.4,2.67,2.53,2.46,3,3,0.06999999999999984,266.1,7088.856304985337,True,True,True,False
20.2,-0.6487709389971793,5.05,91.1,1,28.7,3.7,2.98,2.77,2.76,2,2,0.010000000000000231,88.7,4132.231404958678,False,True,True,False
17.2,-0.45870190242490144,4.19,96.3,1,26.1,6.1,3.2,3.04,3.04,3,2,0.0,86.1,5546.242774566474,True,True,False,False
18.8,-0.6487709389971793,2.35,73.4,3,37.1,5.0,2.61,2.41,2.4,4,5,0.010000000000000231,217.1,7462.686567164179,False,True,False,True
18.6,-0.5240836423501606,3.36,84.7,4,35.8,5.4,0.31,0.14,0.14,1,3,0.0,275.8,6303.440366972478,False,False,True,False
25.7,-0.6487709389971793,5.86,89.6,2,20.1,6.4,4.0,4.0,4.0,1,3,0.0,140.1,3644.3148688046645,True,True,False,False
20.5,-0.09307636602258834,3.52,69.6,3,31.6,4.0,1.87,1.74,1.77,2,1,-0.030000000000000027,211.6,7979.20353982301,False,True,True,True
19.6,-0.6487709389971793,6.88,71.2,3,24.0,7.9,1.99,2.47,2.47,1,3,0.0,204.0,3172.58883248731,True,False,False,False
21.1,-0.4084855123133353,4.027431865828092,81.6,0,20.5,5.515947888589398,1.21,1.49,1.51,4,2,-0.020000000000000018,20.5,5924.496004103275,True,True,False,True
20.6,-0.6487709389971793,3.76,86.9,0,51.2,7.0,1.53,1.57,1.58,2,3,-0.010000000000000009,51.2,5252.100840336135,False,True,True,False
20.0,-0.6400835035078783,4.73,92.5,2,41.3,5.4,2.76,3.0,2.99,4,1,0.009999999999999787,161.3,4393.193717277487,True,True,False,False
21.1,-0.320205098497202,3.65,86.2,1,43.6,6.6,2.16,2.37,2.41,3,3,-0.040000000000000036,103.6,6783.440860215053,True,True,False,True
21.3,2.1440638134476835,3.73,86.6,2,49.8,7.5,0.77,1.02,0.99,3,2,0.030000000000000027,169.8,17043.551797040167,False,True,True,False
20.4,0.7007945452511608,3.43,82.6,7,42.1,6.3,1.88,1.81,1.87,4,1,-0.06000000000000005,462.1,11709.932279909708,False,True,False,False
20.7,0.4301784189399309,8.83,74.8,0,26.4,6.0,1.25,1.53,1.45,4,2,0.08000000000000007,26.4,4728.992878942015,True,True,False,True
20.4,-0.6487709389971793,3.84,77.6,4,19.3,3.5,1.27,1.48,1.4,2,1,0.08000000000000007,259.3,5165.289256198347,False,False,False,True
20.5,-0.6487709389971793,4.27,73.3,0,44.7,6.0,2.12,2.41,2.28,3,2,0.13000000000000034,44.7,4743.833017077799,False,False,False,False
23.3,-0.6487709389971793,2.24,74.2,1,45.9,7.2,2.4,2.57,2.67,3,1,-0.10000000000000009,105.9,7716.049382716049,False,True,True,False
24.7,0.6976811290642437,5.43,89.9,0,24.0,5.2,2.05,2.07,2.07,2,1,0.0,24.0,8058.00933125972,False,True,True,False
24.1,0.30754999428748636,5.03,88.3,2,37.5,3.9,3.15,3.2,3.15,4,2,0.050000000000000266,157.5,7304.145936981758,False,True,True,True
17.0,0.14831382124371012,3.7,83.0,2,24.8,6.0,3.93,3.79,3.82,2,2,-0.029999999999999805,144.8,8696.382978723404,False,True,False,False
25.4,0.23850245788408292,6.22,87.8,4,17.5,8.0,2.68,2.67,2.66,3,1,0.009999999999999787,257.5,5909.83379501385,False,True,False,False
21.3,-0.6487709389971793,5.19,74.2,0,25.5,8.8,1.35,1.15,1.15,1,3,0.0,25.5,4038.7722132471727,True,True,False,False
21.3,-0.6487709389971793,4.55,67.6,2,39.0,4.9,1.46,1.62,1.62,1,5,0.0,159.0,4504.504504504504,True,True,True,False
23.8,0.5534094402737142,2.62,83.7,0,36.8,2.6,0.94,0.86,0.95,2,3,-0.08999999999999997,36.8,13519.337016574586,True,True,True,False
18.8,-0.6487709389971793,4.85,77.3,2,17.8,8.7,2.0,2.12,2.18,2,1,-0.06000000000000005,137.8,4273.504273504273,False,True,True,False
21.6,-0.6487709389971793,6.61,77.2,2,46.7,3.8,3.65,3.43,3.43,1,2,0.0,166.7,3285.1511169513797,False,True,False,True
24.9,-0.6487709389971793,2.92,84.8,0,42.0,4.8,1.96,2.36,2.36,1,4,0.0,42.0,6377.551020408164,True,True,False,True
24.4,-0.4084855123133353,4.027431865828092,82.2,2,38.6,5.515947888589398,1.78,1.77,1.77,1,2,0.0,158.6,5924.496004103275,True,True,False,False
21.6,1.7009543871032238,5.29,93.4,3,29.2,2.8,3.28,3.27,3.23,2,1,0.040000000000000036,209.2,11413.672496025438,True,True,True,True
20.0,-0.31985358376642103,2.63,78.6,0,42.8,7.7,1.67,1.85,1.85,1,3,0.0,42.8,8691.460055096419,False,True,False,False
22.5,0.36057850224530025,3.22,81.4,4,44.6,5.3,1.26,1.27,1.27,1,2,0.0,284.6,10687.203791469192,False,True,False,True
18.9,0.04075031362473544,3.2,89.4,4,16.1,4.7,1.64,1.68,1.68,1,2,0.0,256.1,9221.666666666666,False,False,False,False
23.2,2.7547453335944394,2.51,89.4,0,12.3,7.4,2.53,2.42,2.5,4,2,-0.08000000000000007,12.3,26432.193732193733,False,True,False,True
23.1,0.8333658151456955,5.39,86.0,2,35.5,4.2,2.53,2.39,2.39,1,2,0.0,155.5,8531.298904538342,True,True,False,False
22.0,-0.21570479067503287,5.86,76.0,2,26.0,5.8,2.34,2.33,2.26,2,1,0.07000000000000028,146.0,4901.457725947522,False,True,True,False
19.0,-0.6068904696441332,3.17,79.6,2,35.7,4.1,1.61,1.99,1.98,3,1,0.010000000000000009,155.7,6195.2038369304555,True,True,True,False
22.2,-0.5145927446190746,5.21,72.2,3,35.0,3.8,0.5,0.02,0.02,1,2,0.0,215.0,4456.038647342995,False,True,False,True
25.4,-0.6487709389971793,5.7,96.9,2,25.0,6.8,3.24,2.69,2.69,1,2,0.0,145.0,3731.3432835820895,False,True,True,True
20.3,0.01378411213482442,3.61,91.5,0,10.6,6.3,2.86,3.15,3.19,2,1,-0.040000000000000036,10.6,8285.032537960955,True,True,False,False
17.0,2.2285779980054494,3.3,78.7,2,43.1,6.2,0.87,0.89,0.92,3,1,-0.030000000000000027,163.1,19139.302325581397,True,True,False,False
21.4,1.2036614758283843,3.81,91.8,0,30.1,8.5,1.02,0.99,0.92,4,1,0.06999999999999995,30.1,12866.735966735965,True,True,False,False
17.0,-0.6487709389971793,4.0,86.6,4,28.2,6.2,3.35,3.31,3.28,4,2,0.03000000000000025,268.2,5000.0,False,True,False,False
20.0,0.9113016525988461,2.78,81.4,3,37.5,7.0,3.15,2.96,2.91,3,1,0.04999999999999982,217.5,14832.539682539684,True,False,False,False
25.2,-0.6487709389971793,4.13,96.3,0,33.3,6.1,2.24,2.25,2.24,3,5,0.009999999999999787,33.3,4873.294346978558,False,True,False,False
21.1,-0.6487709389971793,7.48,74.8,0,10.3,5.9,3.41,3.13,3.17,2,1,-0.040000000000000036,10.3,2948.1132075471696,True,True,True,False
23.4,2.003156622794629,3.48,72.5,5,32.9,8.4,1.18,0.93,0.93,1,2,0.0,332.9,17368.30357142857,False,False,False,False
22.6,-0.5492420537960552,3.88,68.4,3,13.7,4.8,2.39,2.82,2.82,1,4,0.0,193.7,5529.098360655737,True,True,True,True
23.5,-0.09804778864363338,3.56,83.8,2,45.4,6.4,2.89,2.81,2.79,4,2,0.020000000000000018,165.4,7887.499999999999,True,True,True,False
22.3,-0.22429179338411068,3.98,66.7,1,30.4,7.8,1.28,1.69,1.69,1,2,0.0,90.4,6717.469879518072,True,True,False,True
21.7,2.209395336982831,4.3,81.3,2,29.5,7.9,2.51,2.77,2.77,1,4,0.0,149.5,15456.037735849057,False,True,True,True
20.8,-0.6487709389971793,6.16,96.3,2,42.5,4.5,3.16,3.91,4.0,2,5,-0.08999999999999986,162.5,3491.6201117318433,False,True,False,True
21.4,-0.4084855123133353,4.027431865828092,84.1,1,33.8,5.515947888589398,3.31,3.05,3.13,3,1,-0.08000000000000007,93.8,5924.496004103275,True,False,True,False
22.4,-0.6487709389971793,3.62,93.5,2,38.3,5.2,3.73,3.42,3.4,3,2,0.020000000000000018,158.3,5411.255411255411,False,True,True,False
24.0,-0.31849774123340874,2.51,84.4,2,38.1,6.5,0.46,0.05,0.05,1,2,0.0,158.1,8996.296296296297,False,True,True,False
22.8,1.491300958387435,3.22,83.6,2,42.9,3.1,4.0,4.0,4.0,3,2,0.0,162.9,16022.98578199052,True,False,True,False
23.4,-0.5157477215916406,5.9,72.9,1,25.1,7.9,1.48,0.71,0.71,3,3,0.0,85.1,4007.101449275362,False,True,False,False
21.8,0.8309052120302287,1.99,87.6,2,36.9,4.1,3.63,3.52,3.56,2,2,-0.040000000000000036,156.9,18216.053511705686,True,True,True,False
18.2,-0.17271956073953224,2.01,85.6,0,5.0,3.8,3.29,3.44,3.39,4,1,0.04999999999999982,5.0,11455.14950166113,False,True,False,True
18.8,1.3950863549336743,3.69,81.8,1,26.1,6.0,1.99,2.44,2.44,1,1,0.0,86.1,14008.742004264393,False,True,False,False
21.0,1.3150414290958379,3.8,75.2,3,14.8,3.8,3.57,2.93,2.89,3,2,0.040000000000000036,194.8,13355.625,True,True,False,False
21.0,-0.6487709389971793,4.08,100.0,2,29.8,7.9,2.67,2.3,2.33,3,3,-0.03000000000000025,149.8,4921.259842519685,False,True,False,False
20.6,1.249157525269463,4.13,79.7,0,23.0,8.5,4.0,3.88,3.86,3,3,0.020000000000000018,23.0,12240.74074074074,False,True,False,False
20.9,2.8412681737566676,3.51,66.9,1,51.4,6.5,2.27,2.7,2.69,2,2,0.010000000000000231,111.4,20953.436807095346,True,True,True,False
18.0,0.044466326492991336,3.85,86.4,0,48.2,4.0,4.0,4.0,4.0,1,2,0.0,48.2,8001.030927835052,True,True,True,True
19.4,-0.13932566131534077,6.78,75.9,1,25.4,6.3,1.57,1.37,1.46,4,1,-0.08999999999999986,85.4,4517.352185089974,True,True,True,True
22.0,-0.5571260270435711,4.71,81.4,1,20.1,5.0,2.64,3.08,3.05,2,2,0.03000000000000025,80.1,4697.898423817864,False,True,True,True
20.7,0.30177510942465624,5.28,64.1,2,44.6,6.2,1.35,1.22,1.22,1,3,0.0,164.6,6995.0636942675155,False,True,True,True
21.5,3.008488752828183,4.48,77.6,2,31.5,6.0,0.46,0.92,0.92,1,2,0.0,151.5,17852.189781021898,True,True,True,True
19.5,-0.6487709389971793,4.64,85.6,1,28.9,6.5,0.0,0.0,0.0,1,1,0.0,88.9,4432.624113475177,True,False,False,False
19.3,-0.6487709389971793,3.18,80.3,0,51.6,5.9,1.22,1.37,1.38,3,1,-0.009999999999999787,51.6,5980.861244019139,True,True,False,False
18.4,-0.6487709389971793,4.42,69.0,2,16.4,7.3,0.06,0.0,0.0,3,1,0.0,136.4,4612.546125461255,True,True,False,True
20.8,-0.4911416904369732,5.75,69.1,0,19.2,4.4,2.5,2.06,2.06,1,1,0.0,19.2,4168.740740740741,True,True,False,False
23.2,-0.6487709389971793,5.92,83.4,1,15.0,4.6,2.28,2.38,2.37,3,1,0.009999999999999787,75.0,3612.71676300578,False,True,False,False
19.9,2.007425015954112,5.92,78.4,0,49.8,5.2,2.8,2.52,2.45,3,2,0.06999999999999984,49.8,11256.502890173411,False,True,False,False
22.0,-0.4084855123133353,4.027431865828092,92.9,3,33.7,5.515947888589398,1.69,1.94,1.8,2,5,0.1399999999999999,213.7,5924.496004103275,True,True,False,False
23.5,-0.41847857394553695,3.67,74.1,2,40.4,5.5,3.49,4.0,3.96,2,4,0.040000000000000036,160.4,6335.331905781584,False,False,False,True
19.6,2.0882734040337336,4.6,71.9,3,31.5,6.5,1.68,1.63,1.6,2,1,0.029999999999999805,211.5,14197.32142857143,False,True,False,False
17.0,-0.6487709389971793,3.14,91.2,1,40.0,3.0,4.0,4.0,4.0,4,1,0.0,100.0,6038.647342995168,True,True,False,True
19.6,0.9174782685825688,4.68,76.0,3,35.1,6.7,3.25,3.16,3.07,2,1,0.0900000000000003,215.1,9892.605633802817,True,True,False,True
24.4,0.3067465320457013,4.86,81.0,2,26.8,1.7,4.0,3.76,3.76,1,1,0.0,146.8,7513.310580204778,False,True,False,True
23.6,-0.6165822329356654,2.51,98.9,1,20.4,4.1,0.98,0.68,0.68,3,3,0.0,80.4,7305.128205128206,False,True,True,True
21.1,-0.43449760239112656,0.79,77.9,4,22.1,3.5,1.98,1.87,1.87,1,3,0.0,262.1,16350.279329608938,True,True,True,False
19.6,-0.6487709389971793,6.68,87.4,4,23.1,5.1,3.25,3.31,3.29,4,2,0.020000000000000018,263.1,3255.2083333333335,True,True,True,True
22.0,1.016304124322131,5.01,74.1,3,32.2,7.5,0.89,0.79,0.83,3,2,-0.039999999999999925,212.2,9676.871880199667,True,True,False,False
20.8,3.145880796173428,3.8,71.7,2,17.2,6.1,0.0,0.16,0.21,4,1,-0.04999999999999999,137.2,20951.25,False,True,False,False
22.0,-0.6487709389971793,3.91,78.3,2,44.7,5.9,3.16,3.04,3.04,1,2,0.0,164.7,5091.6496945010185,True,True,False,True
20.3,-0.1130122728968801,3.99,82.5,0,47.7,10.0,2.03,1.44,1.39,2,2,0.050000000000000044,47.7,7148.096192384769,False,True,True,True
21.7,-0.6487709389971793,3.77,74.5,0,33.2,1.0,1.9,2.11,2.11,1,3,0.0,33.2,5241.090146750525,True,False,False,False
18.5,2.1248309360349538,3.59,86.7,2,34.4,3.9,2.64,2.87,2.83,2,3,0.040000000000000036,154.4,17479.95642701525,False,True,False,True
24.4,0.36494732818500647,5.54,79.5,1,39.1,3.7,2.37,2.69,2.74,2,2,-0.050000000000000266,99.1,6909.327217125382,True,True,True,False
22.8,-0.6487709389971793,4.04,76.4,3,39.7,5.0,2.13,1.91,1.89,2,2,0.020000000000000018,219.7,4960.31746031746,False,True,False,False
18.7,-0.6487709389971793,2.5,86.2,2,22.0,5.5,4.0,3.73,3.67,4,2,0.06000000000000005,142.0,7142.857142857143,True,True,False,True
20.0,-0.3568630632786453,1.78,69.2,1,12.5,7.7,0.7,0.56,0.57,3,2,-0.009999999999999898,72.5,11083.812949640287,True,True,False,False
20.5,-0.6487709389971793,5.83,64.6,3,21.7,1.9,3.75,4.0,4.0,4,1,0.0,201.7,3660.322108345534,True,True,False,True
20.1,-0.18205980930028354,3.93,75.8,3,15.8,6.8,1.19,1.14,1.14,1,1,0.0,195.8,6956.186612576065,True,True,False,False
23.5,0.09387925436277242,2.97,72.4,2,33.1,4.6,2.9,2.99,2.96,3,1,0.03000000000000025,153.1,10022.418136020151,True,True,True,True
23.2,0.12842813075952994,1.83,84.9,0,18.2,6.2,0.68,0.62,0.63,4,3,-0.010000000000000009,18.2,14302.826855123674,True,True,True,True
21.3,-0.6487709389971793,3.85,100.0,2,31.1,3.7,4.0,3.59,3.61,2,3,-0.020000000000000018,151.1,5154.639175257732,True,True,False,True
19.6,-0.6487709389971793,3.14,80.2,1,28.4,6.3,1.77,1.76,1.76,1,1,0.0,88.4,6038.647342995168,True,True,False,False
24.0,-0.6487709389971793,1.97,86.8,2,54.5,6.6,0.42,0.83,0.75,3,1,0.07999999999999996,174.5,8417.508417508418,True,True,True,True
21.9,0.8514437155858593,3.37,81.2,4,35.6,6.1,1.95,2.01,1.98,4,5,0.029999999999999805,275.6,12557.20823798627,True,True,False,False
22.1,0.42299747515397695,5.71,73.8,5,26.1,3.8,4.0,4.0,3.98,3,2,0.020000000000000018,326.1,6906.55737704918,False,False,True,False
24.1,-0.4084855123133353,4.027431865828092,81.3,1,39.8,5.515947888589398,2.81,3.23,3.16,4,2,0.06999999999999984,99.8,5924.496004103275,True,True,False,True
23.7,-0.3632405448228142,4.42,75.8,0,23.3,4.2,2.64,2.63,2.63,1,3,0.0,23.3,5661.623616236163,False,True,False,True
17.0,-0.6487709389971793,1.56,82.3,1,26.5,6.0,2.44,2.29,2.29,1,2,0.0,86.5,9765.625,False,True,True,False
22.4,0.39598105727395433,1.0,94.5,0,39.5,4.1,1.19,1.52,1.55,3,1,-0.030000000000000027,39.5,22902.5,True,True,False,True
20.8,-0.6487709389971793,4.68,77.6,3,20.2,6.1,2.25,2.4,2.36,4,3,0.040000000000000036,200.2,4401.408450704225,False,True,True,True
23.3,-0.6487709389971793,2.4,92.5,4,32.3,5.9,0.73,0.93,0.93,1,1,0.0,272.3,7352.941176470588,True,False,False,True
22.9,-0.6487709389971793,5.61,82.7,2,44.2,7.7,4.0,3.78,3.76,2,5,0.020000000000000018,164.2,3782.1482602118003,True,True,False,False
22.4,-0.383979913938891,2.81,76.9,3,29.0,5.3,0.1,0.02,0.0,4,1,0.02,209.0,7945.669291338582,False,True,True,True
25.9,-0.3361236941625685,6.71,93.3,1,58.3,5.5,2.51,2.34,2.34,2,3,0.0,118.3,4050.064850843061,False,True,False,True
22.2,-0.6487709389971793,4.9,77.3,2,20.6,7.2,1.83,1.94,1.94,1,3,0.0,140.6,4237.28813559322,True,True,False,False
21.9,-0.4084855123133353,4.027431865828092,83.0,1,42.8,5.515947888589398,0.91,0.85,0.85,1,3,0.0,102.8,5924.496004103275,False,True,True,True
20.2,-0.6487709389971793,4.4,86.5,0,31.1,6.5,3.61,4.0,3.99,2,2,0.009999999999999787,31.1,4629.62962962963,False,True,False,False
21.7,-0.49269839853043174,4.45,79.2,3,14.4,4.6,3.06,2.83,2.83,1,1,0.0,194.4,5157.431192660551,True,True,False,True
19.3,-0.6487709389971793,4.29,74.9,0,19.3,8.6,3.48,3.41,3.41,1,4,0.0,19.3,4725.897920604915,False,True,True,False
22.0,-0.6487709389971793,4.25,75.2,1,17.2,3.1,0.86,1.08,1.13,4,1,-0.04999999999999982,77.2,4761.9047619047615,False,True,True,False
22.4,-0.47205946219457806,4.65,76.8,2,61.5,3.3,4.0,4.0,4.0,1,3,0.0,181.5,5047.6106194690265,False,True,False,False
17.5,0.6408361754579509,6.95,92.8,4,19.6,7.1,2.36,2.61,2.61,1,3,0.0,259.6,6374.968553459119,False,True,False,False
23.0,-0.6106566989025006,3.99,89.7,0,41.1,4.8,4.0,3.85,3.82,4,4,0.03000000000000025,41.1,5162.1242484969935,False,True,True,False
22.5,-0.6487709389971793,4.68,83.4,0,11.9,5.2,3.84,3.61,3.64,2,3,-0.03000000000000025,11.9,4401.408450704225,True,True,False,True
19.1,-0.46427592172728527,4.22,83.7,1,10.3,6.7,2.53,3.12,3.15,3,3,-0.029999999999999805,70.3,5493.103448275862,True,True,False,False
20.6,1.782053857133403,5.44,79.3,1,35.4,3.3,3.33,3.38,3.39,4,2,-0.010000000000000231,95.4,11398.602484472049,False,False,True,False
24.8,-0.20621389294394687,3.38,87.9,3,24.7,5.5,3.19,3.14,3.14,1,1,0.0,204.7,7719.86301369863,False,True,True,False
21.1,1.422102772813697,3.15,73.6,2,17.3,3.9,0.54,0.39,0.39,1,5,0.0,137.3,15961.204819277107,False,True,True,True
19.3,-0.6487709389971793,4.04,75.7,0,41.3,5.4,3.58,3.76,3.76,4,1,0.0,41.3,4960.31746031746,False,True,False,False
19.2,-0.6487709389971793,4.55,80.7,5,23.9,5.4,2.48,2.38,2.43,2,2,-0.050000000000000266,323.9,4504.504504504504,True,True,False,False
21.3,-0.013382954915532866,3.43,81.3,3,28.2,4.3,2.61,2.26,2.26,2,1,0.0,208.2,8499.548532731378,False,True,False,False
22.6,-0.6487709389971793,3.44,73.5,4,13.0,7.8,0.05,0.0,0.05,4,2,-0.05,253.0,5630.6306306306315,False,True,False,True
17.0,-0.6487709389971793,3.27,70.9,0,31.1,4.4,2.07,2.21,2.23,3,1,-0.020000000000000018,31.1,5854.800936768151,True,True,True,True
17.0,-0.6487709389971793,3.54,90.2,2,37.1,4.9,3.07,3.05,3.05,1,1,0.0,157.1,5506.607929515419,True,True,False,True
23.9,-0.6487709389971793,5.04,81.8,0,30.4,7.0,1.81,1.96,1.99,2,2,-0.030000000000000027,30.4,4139.07284768212,True,True,False,True
20.6,-0.3052406142439553,3.82,80.2,0,27.8,4.9,2.7,2.93,2.96,2,3,-0.029999999999999805,27.8,6606.016597510373,True,True,True,False
24.1,-0.31573583977727265,4.44,89.3,2,29.6,3.3,3.57,3.64,3.7,4,1,-0.06000000000000005,149.6,5814.7058823529405,True,True,False,False
21.0,-0.6487709389971793,5.47,72.2,0,32.4,4.8,1.51,1.42,1.39,3,3,0.030000000000000027,32.4,3863.987635239567,False,True,False,False
18.7,0.5996587355664666,3.05,92.1,2,26.6,4.8,2.44,2.22,2.26,2,3,-0.03999999999999959,146.6,12311.358024691359,True,True,False,True
18.3,-0.6487709389971793,4.36,72.8,3,39.0,3.6,3.31,3.53,3.65,2,1,-0.1200000000000001,219.0,4664.179104477612,True,True,True,False
